"","tags_label","tags_timestamp","bag_site","bags_label","pop","bagnum","length","width","tagsLength_timestamp","tagsLength_date","tagsLength_time","event"
"2612","B131","11/9/2023 15:19:42","Lewisetta","MVP-SEEDMIX-1","SEEDMIX","1",31,22,"11/9/2023 15:19:42",2023-11-09,"15:19:42",1
"2613","B131","11/9/2023 15:19:42","Lewisetta","MVP-SEEDMIX-1","SEEDMIX","1",51,42,"5/20/2025 14:22:54",2025-05-20,"14:22:54",4
"2614","B131","11/9/2023 15:19:42","Lewisetta","MVP-SEEDMIX-1","SEEDMIX","1",55,42,"11/7/2024 16:30:52",2024-11-07,"16:30:52",3
"2615","B131","11/9/2023 15:19:42","Lewisetta","MVP-SEEDMIX-1","SEEDMIX","1",34,24,"4/30/2024 13:57:56",2024-04-30,"13:57:56",2
"2616","B048","11/9/2023 14:28:25","Lewisetta","MVP-TX-2","TX","2",33,25,"11/9/2023 14:28:25",2023-11-09,"14:28:25",1
"2617","B048","11/9/2023 14:28:25","Lewisetta","MVP-TX-2","TX","2",69,39,"11/7/2024 13:11:53",2024-11-07,"13:11:53",3
"2618","B048","11/9/2023 14:28:25","Lewisetta","MVP-TX-2","TX","2",78,52,"5/20/2025 14:57:36",2025-05-20,"14:57:36",4
"2619","B048","11/9/2023 14:28:25","Lewisetta","MVP-TX-2","TX","2",38,29,"4/30/2024 13:15:34",2024-04-30,"13:15:34",2
"2620","A522","11/10/2023 14:30:06","YorkRiver","MVP-LA-4","LA","4",36,24,"5/8/2024 13:19:18",2024-05-08,"13:19:18",2
"2621","A522","11/10/2023 14:30:06","YorkRiver","MVP-LA-4","LA","4",34,23,"11/10/2023 14:30:06",2023-11-10,"14:30:06",1
"2622","A522","11/10/2023 14:30:06","YorkRiver","MVP-LA-4","LA","4",0,0,"11/12/2024 10:15:12",2024-11-12,"10:15:12",3
"2623","E070","11/7/2023 14:32:15","Lewisetta","MVP-FL-2","FL","2",73,43,"11/7/2024 12:32:22",2024-11-07,"12:32:22",3
"2624","E070","11/7/2023 14:32:15","Lewisetta","MVP-FL-2","FL","2",47,24,"5/2/2024 13:54:18",2024-05-02,"13:54:18",2
"2625","E070","11/7/2023 14:32:15","Lewisetta","MVP-FL-2","FL","2",91,62,"5/20/2025 14:09:42",2025-05-20,"14:09:42",4
"2626","E070","11/7/2023 14:32:15","Lewisetta","MVP-FL-2","FL","2",40,21,"11/7/2023 14:32:15",2023-11-07,"14:32:15",1
"2627","C048","11/13/2023 14:31:34","YorkRiver","MVP-NH-5","NH","5",35,26,"5/7/2024 10:39:44",2024-05-07,"10:39:44",2
"2628","C048","11/13/2023 14:31:34","YorkRiver","MVP-NH-5","NH","5",35,26,"11/13/2023 14:31:34",2023-11-13,"14:31:34",1
"2629","A661","11/13/2023 15:20:21","YorkRiver","MVP-JR-5","JR","5",32,23,"11/13/2023 15:20:21",2023-11-13,"15:20:21",1
"2630","A661","11/13/2023 15:20:21","YorkRiver","MVP-JR-5","JR","5",42,28,"5/9/2024 9:32:58",2024-05-09,"9:32:58",2
"2631","B338","11/7/2023 15:22:42","Lewisetta","MVP-JR-2","JR","2",31,21,"11/7/2023 15:22:42",2023-11-07,"15:22:42",1
"2632","B338","11/7/2023 15:22:42","Lewisetta","MVP-JR-2","JR","2",77,53,"11/7/2024 16:44:17",2024-11-07,"16:44:17",3
"2633","B338","11/7/2023 15:22:42","Lewisetta","MVP-JR-2","JR","2",42,29,"5/2/2024 14:20:22",2024-05-02,"14:20:22",2
"2634","B075","11/9/2023 14:42:30","Lewisetta","MVP-TX-2","TX","2",79,78,"5/20/2025 15:01:08",2025-05-20,"15:01:08",4
"2635","B075","11/9/2023 14:42:30","Lewisetta","MVP-TX-2","TX","2",43,33,"4/30/2024 13:15:55",2024-04-30,"13:15:55",2
"2636","B075","11/9/2023 14:42:30","Lewisetta","MVP-TX-2","TX","2",37,25,"11/9/2023 14:42:30",2023-11-09,"14:42:30",1
"2637","B075","11/9/2023 14:42:30","Lewisetta","MVP-TX-2","TX","2",69,51,"11/7/2024 13:24:05",2024-11-07,"13:24:05",3
"2638","B340","11/7/2023 15:18:00","Lewisetta","MVP-JR-2","JR","2",27,24,"11/7/2023 15:18:00",2023-11-07,"15:18:00",1
"2639","B340","11/7/2023 15:18:00","Lewisetta","MVP-JR-2","JR","2",65,37,"11/7/2024 16:40:44",2024-11-07,"16:40:44",3
"2640","B340","11/7/2023 15:18:00","Lewisetta","MVP-JR-2","JR","2",35,24,"5/2/2024 14:19:58",2024-05-02,"14:19:58",2
"2641","B340","11/7/2023 15:18:00","Lewisetta","MVP-JR-2","JR","2",70,39,"5/20/2025 15:44:35",2025-05-20,"15:44:35",4
"2642","A435","11/9/2023 15:50:10","Lewisetta","MVP-LOLA-2","LOLA","2",43,27,"11/9/2023 15:50:10",2023-11-09,"15:50:10",1
"2643","A435","11/9/2023 15:50:10","Lewisetta","MVP-LOLA-2","LOLA","2",49,29,"4/30/2024 12:54:13",2024-04-30,"12:54:13",2
"2644","A435","11/9/2023 15:50:10","Lewisetta","MVP-LOLA-2","LOLA","2",77,60,"5/20/2025 16:55:41",2025-05-20,"16:55:41",4
"2645","A435","11/9/2023 15:50:10","Lewisetta","MVP-LOLA-2","LOLA","2",65,50,"11/7/2024 15:28:16",2024-11-07,"15:28:16",3
"2646","A275","11/9/2023 14:32:43","Lewisetta","MVP-LOLA-3","LOLA","3",91,70,"5/20/2025 16:06:21",2025-05-20,"16:06:21",4
"2647","A275","11/9/2023 14:32:43","Lewisetta","MVP-LOLA-3","LOLA","3",36,26,"11/9/2023 14:32:43",2023-11-09,"14:32:43",1
"2648","A275","11/9/2023 14:32:43","Lewisetta","MVP-LOLA-3","LOLA","3",77,49,"11/7/2024 13:58:09",2024-11-07,"13:58:09",3
"2649","A275","11/9/2023 14:32:43","Lewisetta","MVP-LOLA-3","LOLA","3",39,32,"5/1/2024 8:59:49",2024-05-01,"8:59:49",2
"2650","C074","11/13/2023 14:42:40","YorkRiver","MVP-NH-5","NH","5",30,22,"5/6/2024 13:11:43",2024-05-06,"13:11:43",2
"2651","C074","11/13/2023 14:42:40","YorkRiver","MVP-NH-5","NH","5",43,37,"11/12/2024 9:00:58",2024-11-12,"9:00:58",3
"2652","C074","11/13/2023 14:42:40","YorkRiver","MVP-NH-5","NH","5",30,23,"11/13/2023 14:42:40",2023-11-13,"14:42:40",1
"2653","C060","11/13/2023 14:35:37","YorkRiver","MVP-NH-5","NH","5",27,19,"11/13/2023 14:35:37",2023-11-13,"14:35:37",1
"2654","C060","11/13/2023 14:35:37","YorkRiver","MVP-NH-5","NH","5",40,29,"11/12/2024 9:00:24",2024-11-12,"9:00:24",3
"2655","C060","11/13/2023 14:35:37","YorkRiver","MVP-NH-5","NH","5",26,19,"5/6/2024 13:11:47",2024-05-06,"13:11:47",2
"2656","E022","11/7/2023 12:13:32","Lewisetta","MVP-TX-3","TX","3",51,48,"11/7/2024 14:26:31",2024-11-07,"14:26:31",3
"2657","E022","11/7/2023 12:13:32","Lewisetta","MVP-TX-3","TX","3",33,24,"11/7/2023 12:13:32",2023-11-07,"12:13:32",1
"2658","E022","11/7/2023 12:13:32","Lewisetta","MVP-TX-3","TX","3",57,48,"5/20/2025 15:00:04",2025-05-20,"15:00:04",4
"2659","E022","11/7/2023 12:13:32","Lewisetta","MVP-TX-3","TX","3",37,24,"5/2/2024 14:04:31",2024-05-02,"14:04:31",2
"2660","C219","11/14/2023 15:44:06","YorkRiver","MVP-LA-5","LA","5",28,19,"11/14/2023 15:44:06",2023-11-14,"15:44:06",1
"2661","C219","11/14/2023 15:44:06","YorkRiver","MVP-LA-5","LA","5",33,21,"5/6/2024 13:55:22",2024-05-06,"13:55:22",2
"2662","C219","11/14/2023 15:44:06","YorkRiver","MVP-LA-5","LA","5",33,21,"11/12/2024 11:35:54",2024-11-12,"11:35:54",3
"2663","D737","11/7/2023 15:12:35","Lewisetta","MVP-JR-1","JR","1",72,54,"5/20/2025 15:26:33",2025-05-20,"15:26:33",4
"2664","D737","11/7/2023 15:12:35","Lewisetta","MVP-JR-1","JR","1",34,25,"5/2/2024 15:05:06",2024-05-02,"15:05:06",2
"2665","D737","11/7/2023 15:12:35","Lewisetta","MVP-JR-1","JR","1",32,22,"11/7/2023 15:12:35",2023-11-07,"15:12:35",1
"2666","D737","11/7/2023 15:12:35","Lewisetta","MVP-JR-1","JR","1",51,42,"11/7/2024 16:08:48",2024-11-07,"16:08:48",3
"2667","A383","11/9/2023 15:12:38","Lewisetta","MVP-LARMIX-1","LARMIX","1",89,55,"5/20/2025 16:44:37",2025-05-20,"16:44:37",4
"2668","A383","11/9/2023 15:12:38","Lewisetta","MVP-LARMIX-1","LARMIX","1",44,26,"11/9/2023 15:12:38",2023-11-09,"15:12:38",1
"2669","A383","11/9/2023 15:12:38","Lewisetta","MVP-LARMIX-1","LARMIX","1",77,49,"11/7/2024 17:54:49",2024-11-07,"17:54:49",3
"2670","A383","11/9/2023 15:12:38","Lewisetta","MVP-LARMIX-1","LARMIX","1",50,29,"5/1/2024 9:14:34",2024-05-01,"9:14:34",2
"2671","E483","11/13/2023 15:01:32","YorkRiver","MVP-FL-5","FL","5",52,25,"5/9/2024 9:21:00",2024-05-09,"9:21:00",2
"2672","E483","11/13/2023 15:01:32","YorkRiver","MVP-FL-5","FL","5",42,15,"11/13/2023 15:01:32",2023-11-13,"15:01:32",1
"2673","A403","11/9/2023 15:22:46","Lewisetta","MVP-LARMIX-1","LARMIX","1",48,29,"4/30/2024 13:09:26",2024-04-30,"13:09:26",2
"2674","A403","11/9/2023 15:22:46","Lewisetta","MVP-LARMIX-1","LARMIX","1",48,29,"11/9/2023 15:22:46",2023-11-09,"15:22:46",1
"2675","A303","11/9/2023 15:05:41","Lewisetta","MVP-LARMIX-2","LARMIX","2",68,51,"11/7/2024 12:57:18",2024-11-07,"12:57:18",3
"2676","A303","11/9/2023 15:05:41","Lewisetta","MVP-LARMIX-2","LARMIX","2",42,33,"11/9/2023 15:05:41",2023-11-09,"15:05:41",1
"2677","A303","11/9/2023 15:05:41","Lewisetta","MVP-LARMIX-2","LARMIX","2",32,34,"4/30/2024 13:32:03",2024-04-30,"13:32:03",2
"2678","A303","11/9/2023 15:05:41","Lewisetta","MVP-LARMIX-2","LARMIX","2",91,63,"5/20/2025 16:35:07",2025-05-20,"16:35:07",4
"2679","A437","11/9/2023 15:50:57","Lewisetta","MVP-LOLA-2","LOLA","2",108,54,"5/20/2025 16:55:20",2025-05-20,"16:55:20",4
"2680","A437","11/9/2023 15:50:57","Lewisetta","MVP-LOLA-2","LOLA","2",53,31,"4/30/2024 12:51:54",2024-04-30,"12:51:54",2
"2681","A437","11/9/2023 15:50:57","Lewisetta","MVP-LOLA-2","LOLA","2",51,28,"11/9/2023 15:50:57",2023-11-09,"15:50:57",1
"2682","C242","11/14/2023 15:56:36","YorkRiver","MVP-TX-4","TX","4",28,19,"5/6/2024 13:22:43",2024-05-06,"13:22:43",2
"2683","C242","11/14/2023 15:56:36","YorkRiver","MVP-TX-4","TX","4",44,32,"11/12/2024 9:30:38",2024-11-12,"9:30:38",3
"2684","C242","11/14/2023 15:56:36","YorkRiver","MVP-TX-4","TX","4",26,19,"11/14/2023 15:56:36",2023-11-14,"15:56:36",1
"2685","B217","11/9/2023 15:50:13","Lewisetta","MVP-NH-1","NH","1",32,22,"11/9/2023 15:50:13",2023-11-09,"15:50:13",1
"2686","B217","11/9/2023 15:50:13","Lewisetta","MVP-NH-1","NH","1",51,40,"11/7/2024 13:59:42",2024-11-07,"13:59:42",3
"2687","B217","11/9/2023 15:50:13","Lewisetta","MVP-NH-1","NH","1",34,24,"5/1/2024 8:43:27",2024-05-01,"8:43:27",2
"2688","E436","11/13/2023 14:54:26","YorkRiver","MVP-LOLA-6","LOLA","6",43,29,"11/13/2023 14:54:26",2023-11-13,"14:54:26",1
"2689","E436","11/13/2023 14:54:26","YorkRiver","MVP-LOLA-6","LOLA","6",45,30,"5/9/2024 9:02:17",2024-05-09,"9:02:17",2
"2690","E436","11/13/2023 14:54:26","YorkRiver","MVP-LOLA-6","LOLA","6",46,29,"11/12/2024 11:13:07",2024-11-12,"11:13:07",3
"2691","E588","11/15/2023 15:39:59","YorkRiver","MVP-DEBY-4","DEBY","4",30,19,"11/15/2023 15:39:59",2023-11-15,"15:39:59",1
"2692","E588","11/15/2023 15:39:59","YorkRiver","MVP-DEBY-4","DEBY","4",34,22,"5/6/2024 13:31:17",2024-05-06,"13:31:17",2
"2693","E588","11/15/2023 15:39:59","YorkRiver","MVP-DEBY-4","DEBY","4",59,43,"11/12/2024 8:56:33",2024-11-12,"8:56:33",3
"2694","A310","11/9/2023 15:08:31","Lewisetta","MVP-LARMIX-2","LARMIX","2",43,27,"11/9/2023 15:08:31",2023-11-09,"15:08:31",1
"2695","A310","11/9/2023 15:08:31","Lewisetta","MVP-LARMIX-2","LARMIX","2",0,0,"4/30/2024 13:29:19",2024-04-30,"13:29:19",2
"2696","A639","11/13/2023 15:03:08","YorkRiver","MVP-ME-6","ME","6",43,28,"5/7/2024 9:57:24",2024-05-07,"9:57:24",2
"2697","A639","11/13/2023 15:03:08","YorkRiver","MVP-ME-6","ME","6",43,29,"11/13/2023 15:03:08",2023-11-13,"15:03:08",1
"2698","B421","11/7/2023 15:56:48","Lewisetta","MVP-ME-2","ME","2",45,31,"5/3/2024 8:59:05",2024-05-03,"8:59:05",2
"2699","B421","11/7/2023 15:56:48","Lewisetta","MVP-ME-2","ME","2",38,22,"11/7/2023 15:56:48",2023-11-07,"15:56:48",1
"2700","B421","11/7/2023 15:56:48","Lewisetta","MVP-ME-2","ME","2",74,57,"5/20/2025 15:01:25",2025-05-20,"15:01:25",4
"2701","B421","11/7/2023 15:56:48","Lewisetta","MVP-ME-2","ME","2",61,44,"11/7/2024 14:36:10",2024-11-07,"14:36:10",3
"2702","B302","11/7/2023 15:43:34","Lewisetta","MVP-JR-3","JR","3",40,26,"11/7/2023 15:43:34",2023-11-07,"15:43:34",1
"2703","B302","11/7/2023 15:43:34","Lewisetta","MVP-JR-3","JR","3",101,69,"5/20/2025 16:31:33",2025-05-20,"16:31:33",4
"2704","B302","11/7/2023 15:43:34","Lewisetta","MVP-JR-3","JR","3",82,47,"11/7/2024 14:50:51",2024-11-07,"14:50:51",3
"2705","B302","11/7/2023 15:43:34","Lewisetta","MVP-JR-3","JR","3",48,32,"5/3/2024 8:26:48",2024-05-03,"8:26:48",2
"2706","E162","11/7/2023 16:08:06","Lewisetta","MVP-DEBY-2","DEBY","2",29,23,"11/7/2023 16:08:06",2023-11-07,"16:08:06",1
"2707","E162","11/7/2023 16:08:06","Lewisetta","MVP-DEBY-2","DEBY","2",0,0,"11/7/2024 13:27:00",2024-11-07,"13:27:00",3
"2708","E162","11/7/2023 16:08:06","Lewisetta","MVP-DEBY-2","DEBY","2",35,29,"5/2/2024 13:47:53",2024-05-02,"13:47:53",2
"2709","E036","11/7/2023 12:09:17","Lewisetta","MVP-TX-3","TX","3",51,30,"5/20/2025 14:56:23",2025-05-20,"14:56:23",4
"2710","E036","11/7/2023 12:09:17","Lewisetta","MVP-TX-3","TX","3",53,31,"5/3/2024 7:58:04",2024-05-03,"7:58:04",2
"2711","E036","11/7/2023 12:09:17","Lewisetta","MVP-TX-3","TX","3",52,32,"11/7/2024 14:22:27",2024-11-07,"14:22:27",3
"2712","E036","11/7/2023 12:09:17","Lewisetta","MVP-TX-3","TX","3",43,23,"11/7/2023 12:09:17",2023-11-07,"12:09:17",1
"2713","A195","11/7/2023 15:33:16","Lewisetta","MVP-LA-3","LA","3",35,25,"11/7/2023 15:33:16",2023-11-07,"15:33:16",1
"2714","A195","11/7/2023 15:33:16","Lewisetta","MVP-LA-3","LA","3",71,57,"11/7/2024 16:03:52",2024-11-07,"16:03:52",3
"2715","A195","11/7/2023 15:33:16","Lewisetta","MVP-LA-3","LA","3",73,62,"5/20/2025 16:22:26",2025-05-20,"16:22:26",4
"2716","A195","11/7/2023 15:33:16","Lewisetta","MVP-LA-3","LA","3",41,28,"5/2/2024 14:33:04",2024-05-02,"14:33:04",2
"2717","E288","11/9/2023 15:40:37","Lewisetta","MVP-LA-2","LA","2",65,41,"11/7/2024 17:39:11",2024-11-07,"17:39:11",3
"2718","E288","11/9/2023 15:40:37","Lewisetta","MVP-LA-2","LA","2",41,34,"5/1/2024 8:47:12",2024-05-01,"8:47:12",2
"2719","E288","11/9/2023 15:40:37","Lewisetta","MVP-LA-2","LA","2",72,57,"5/20/2025 14:19:30",2025-05-20,"14:19:30",4
"2720","E288","11/9/2023 15:40:37","Lewisetta","MVP-LA-2","LA","2",39,29,"11/9/2023 15:40:37",2023-11-09,"15:40:37",1
"2721","2123","11/7/2023 15:51:37","Lewisetta","MVP-ME-2","ME","2",29,18,"11/7/2023 15:51:37",2023-11-07,"15:51:37",1
"2722","NH-2-extra","11/9/2023 16:08:54","Lewisetta","MVP-NH-2","NH","2",11,8,"11/9/2023 16:09:59",2023-11-09,"16:09:59",1
"2723","NH-2-extra","11/9/2023 16:08:54","Lewisetta","MVP-NH-2","NH","2",10,8,"11/9/2023 16:09:20",2023-11-09,"16:09:20",1
"2724","NH-2-extra","11/9/2023 16:08:54","Lewisetta","MVP-NH-2","NH","2",7,5,"11/9/2023 16:10:17",2023-11-09,"16:10:17",1
"2725","NH-2-extra","11/9/2023 16:08:54","Lewisetta","MVP-NH-2","NH","2",6,3,"11/9/2023 16:08:54",2023-11-09,"16:08:54",1
"2726","NH-2-extra","11/9/2023 16:08:54","Lewisetta","MVP-NH-2","NH","2",12,9,"11/9/2023 16:10:56",2023-11-09,"16:10:56",1
"2727","NH-2-extra","11/9/2023 16:08:54","Lewisetta","MVP-NH-2","NH","2",12,6,"11/9/2023 16:11:56",2023-11-09,"16:11:56",1
"2728","NH-2-extra","11/9/2023 16:08:54","Lewisetta","MVP-NH-2","NH","2",11,7,"11/9/2023 16:09:38",2023-11-09,"16:09:38",1
"2729","NH-2-extra","11/9/2023 16:08:54","Lewisetta","MVP-NH-2","NH","2",13,8,"11/9/2023 16:11:25",2023-11-09,"16:11:25",1
"2730","E205","11/7/2023 15:56:24","Lewisetta","MVP-TX-1","TX","1",29,20,"5/2/2024 13:42:52",2024-05-02,"13:42:52",2
"2731","E205","11/7/2023 15:56:24","Lewisetta","MVP-TX-1","TX","1",26,19,"11/7/2023 15:56:24",2023-11-07,"15:56:24",1
"2732","B014","11/9/2023 14:01:31","Lewisetta","MVP-NH-3","NH","3",24,18,"11/9/2023 14:01:31",2023-11-09,"14:01:31",1
"2733","B014","11/9/2023 14:01:31","Lewisetta","MVP-NH-3","NH","3",49,37,"11/7/2024 17:53:04",2024-11-07,"17:53:04",3
"2734","B014","11/9/2023 14:01:31","Lewisetta","MVP-NH-3","NH","3",26,19,"4/30/2024 13:23:45",2024-04-30,"13:23:45",2
"2735","B116","11/9/2023 14:53:47","Lewisetta","MVP-SEEDMIX-3","SEEDMIX","3",89,61,"11/7/2024 13:12:01",2024-11-07,"13:12:01",3
"2736","B116","11/9/2023 14:53:47","Lewisetta","MVP-SEEDMIX-3","SEEDMIX","3",36,28,"4/30/2024 13:49:27",2024-04-30,"13:49:27",2
"2737","B116","11/9/2023 14:53:47","Lewisetta","MVP-SEEDMIX-3","SEEDMIX","3",34,27,"11/9/2023 14:53:47",2023-11-09,"14:53:47",1
"2738","E195","11/7/2023 16:11:51","Lewisetta","MVP-DEBY-2","DEBY","2",87,55,"11/7/2024 13:29:54",2024-11-07,"13:29:54",3
"2739","E195","11/7/2023 16:11:51","Lewisetta","MVP-DEBY-2","DEBY","2",37,27,"5/2/2024 13:44:59",2024-05-02,"13:44:59",2
"2740","E195","11/7/2023 16:11:51","Lewisetta","MVP-DEBY-2","DEBY","2",103,73,"5/20/2025 16:07:35",2025-05-20,"16:07:35",4
"2741","E195","11/7/2023 16:11:51","Lewisetta","MVP-DEBY-2","DEBY","2",30,17,"11/7/2023 16:11:51",2023-11-07,"16:11:51",1
"2742","A529","11/10/2023 14:35:19","YorkRiver","MVP-LA-4","LA","4",51,39,"5/25/2025 10:51:55",2025-05-25,"10:51:55",4
"2743","A529","11/10/2023 14:35:19","YorkRiver","MVP-LA-4","LA","4",46,36,"11/12/2024 10:19:04",2024-11-12,"10:19:04",3
"2744","A529","11/10/2023 14:35:19","YorkRiver","MVP-LA-4","LA","4",30,20,"11/10/2023 14:35:19",2023-11-10,"14:35:19",1
"2745","A529","11/10/2023 14:35:19","YorkRiver","MVP-LA-4","LA","4",35,24,"5/9/2024 9:28:50",2024-05-09,"9:28:50",2
"2746","E269","11/9/2023 15:33:59","Lewisetta","MVP-LA-2","LA","2",38,32,"11/9/2023 15:33:59",2023-11-09,"15:33:59",1
"2747","E269","11/9/2023 15:33:59","Lewisetta","MVP-LA-2","LA","2",45,41,"5/1/2024 8:47:38",2024-05-01,"8:47:38",2
"2748","E269","11/9/2023 15:33:59","Lewisetta","MVP-LA-2","LA","2",65,45,"11/7/2024 17:37:27",2024-11-07,"17:37:27",3
"2749","E269","11/9/2023 15:33:59","Lewisetta","MVP-LA-2","LA","2",82,74,"5/20/2025 14:33:50",2025-05-20,"14:33:50",4
"2750","A613","11/13/2023 14:49:09","YorkRiver","MVP-DEBY-5","DEBY","5",64,39,"11/12/2024 9:32:36",2024-11-12,"9:32:36",3
"2751","A613","11/13/2023 14:49:09","YorkRiver","MVP-DEBY-5","DEBY","5",25,18,"11/13/2023 14:49:09",2023-11-13,"14:49:09",1
"2752","A613","11/13/2023 14:49:09","YorkRiver","MVP-DEBY-5","DEBY","5",25,18,"5/6/2024 11:57:05",2024-05-06,"11:57:05",2
"2753","B191","11/9/2023 14:57:34","Lewisetta","MVP-LOLA-1","LOLA","1",66,42,"11/7/2024 17:05:19",2024-11-07,"17:05:19",3
"2754","B191","11/9/2023 14:57:34","Lewisetta","MVP-LOLA-1","LOLA","1",35,21,"4/30/2024 13:09:46",2024-04-30,"13:09:46",2
"2755","B191","11/9/2023 14:57:34","Lewisetta","MVP-LOLA-1","LOLA","1",37,20,"11/9/2023 14:57:34",2023-11-09,"14:57:34",1
"2756","A567","11/10/2023 13:59:54","YorkRiver","MVP-SEEDMIX-5","SEEDMIX","5",40,21,"5/8/2024 14:21:08",2024-05-08,"14:21:08",2
"2757","A567","11/10/2023 13:59:54","YorkRiver","MVP-SEEDMIX-5","SEEDMIX","5",33,18,"11/10/2023 13:59:54",2023-11-10,"13:59:54",1
"2758","E098","11/7/2023 15:09:03","Lewisetta","MVP-FL-3","FL","3",31,20,"11/7/2023 15:09:03",2023-11-07,"15:09:03",1
"2759","E098","11/7/2023 15:09:03","Lewisetta","MVP-FL-3","FL","3",67,45,"11/7/2024 13:34:46",2024-11-07,"13:34:46",3
"2760","E098","11/7/2023 15:09:03","Lewisetta","MVP-FL-3","FL","3",30,23,"5/2/2024 14:50:01",2024-05-02,"14:50:01",2
"2761","E098","11/7/2023 15:09:03","Lewisetta","MVP-FL-3","FL","3",72,45,"5/20/2025 16:06:37",2025-05-20,"16:06:37",4
"2762","E259","11/9/2023 15:29:55","Lewisetta","MVP-LA-2","LA","2",47,31,"5/1/2024 8:47:17",2024-05-01,"8:47:17",2
"2763","E259","11/9/2023 15:29:55","Lewisetta","MVP-LA-2","LA","2",100,61,"5/20/2025 14:10:17",2025-05-20,"14:10:17",4
"2764","E259","11/9/2023 15:29:55","Lewisetta","MVP-LA-2","LA","2",40,31,"11/9/2023 15:29:55",2023-11-09,"15:29:55",1
"2765","E259","11/9/2023 15:29:55","Lewisetta","MVP-LA-2","LA","2",88,45,"11/7/2024 17:41:45",2024-11-07,"17:41:45",3
"2766","D749","11/7/2023 15:32:19","Lewisetta","MVP-LA-3","LA","3",30,19,"11/7/2023 15:32:19",2023-11-07,"15:32:19",1
"2767","D749","11/7/2023 15:32:19","Lewisetta","MVP-LA-3","LA","3",37,25,"5/2/2024 14:34:24",2024-05-02,"14:34:24",2
"2768","D749","11/7/2023 15:32:19","Lewisetta","MVP-LA-3","LA","3",70,52,"11/7/2024 15:57:53",2024-11-07,"15:57:53",3
"2769","D749","11/7/2023 15:32:19","Lewisetta","MVP-LA-3","LA","3",82,66,"5/20/2025 16:21:36",2025-05-20,"16:21:36",4
"2770","E065","11/7/2023 14:21:26","Lewisetta","MVP-FL-2","FL","2",71,44,"11/7/2024 12:36:59",2024-11-07,"12:36:59",3
"2771","E065","11/7/2023 14:21:26","Lewisetta","MVP-FL-2","FL","2",48,29,"5/3/2024 9:10:49",2024-05-03,"9:10:49",2
"2772","E065","11/7/2023 14:21:26","Lewisetta","MVP-FL-2","FL","2",90,60,"5/20/2025 14:12:35",2025-05-20,"14:12:35",4
"2773","E065","11/7/2023 14:21:26","Lewisetta","MVP-FL-2","FL","2",42,26,"11/7/2023 14:21:26",2023-11-07,"14:21:26",1
"2774","B327","11/7/2023 15:22:19","Lewisetta","MVP-JR-1","JR","1",26,18,"11/7/2023 15:22:19",2023-11-07,"15:22:19",1
"2775","B327","11/7/2023 15:22:19","Lewisetta","MVP-JR-1","JR","1",64,49,"11/7/2024 16:07:29",2024-11-07,"16:07:29",3
"2776","B327","11/7/2023 15:22:19","Lewisetta","MVP-JR-1","JR","1",35,27,"5/2/2024 15:06:26",2024-05-02,"15:06:26",2
"2777","B072","11/9/2023 14:40:27","Lewisetta","MVP-TX-2","TX","2",67,52,"11/7/2024 13:23:15",2024-11-07,"13:23:15",3
"2778","B072","11/9/2023 14:40:27","Lewisetta","MVP-TX-2","TX","2",34,24,"4/30/2024 13:13:52",2024-04-30,"13:13:52",2
"2779","B072","11/9/2023 14:40:27","Lewisetta","MVP-TX-2","TX","2",75,70,"5/20/2025 15:02:01",2025-05-20,"15:02:01",4
"2780","B072","11/9/2023 14:40:27","Lewisetta","MVP-TX-2","TX","2",32,24,"11/9/2023 14:40:27",2023-11-09,"14:40:27",1
"2781","B277","11/9/2023 15:46:49","Lewisetta","MVP-NH-2","NH","2",82,46,"11/7/2024 14:11:55",2024-11-07,"14:11:55",3
"2782","B277","11/9/2023 15:46:49","Lewisetta","MVP-NH-2","NH","2",40,25,"5/1/2024 8:10:46",2024-05-01,"8:10:46",2
"2783","B277","11/9/2023 15:46:49","Lewisetta","MVP-NH-2","NH","2",33,18,"11/9/2023 15:46:49",2023-11-09,"15:46:49",1
"2784","E208","11/7/2023 15:55:15","Lewisetta","MVP-TX-1","TX","1",83,46,"5/20/2025 15:34:39",2025-05-20,"15:34:39",4
"2785","E208","11/7/2023 15:55:15","Lewisetta","MVP-TX-1","TX","1",50,33,"5/3/2024 8:15:43",2024-05-03,"8:15:43",2
"2786","E208","11/7/2023 15:55:15","Lewisetta","MVP-TX-1","TX","1",40,27,"11/7/2023 15:55:15",2023-11-07,"15:55:15",1
"2787","E208","11/7/2023 15:55:15","Lewisetta","MVP-TX-1","TX","1",82,46,"11/7/2024 17:24:13",2024-11-07,"17:24:13",3
"2788","E273","11/9/2023 15:35:29","Lewisetta","MVP-LA-2","LA","2",35,28,"4/30/2024 12:42:24",2024-04-30,"12:42:24",2
"2789","E273","11/9/2023 15:35:29","Lewisetta","MVP-LA-2","LA","2",100,51,"5/20/2025 14:07:39",2025-05-20,"14:07:39",4
"2790","E273","11/9/2023 15:35:29","Lewisetta","MVP-LA-2","LA","2",28,25,"11/9/2023 15:35:29",2023-11-09,"15:35:29",1
"2791","E273","11/9/2023 15:35:29","Lewisetta","MVP-LA-2","LA","2",71,51,"11/7/2024 17:33:10",2024-11-07,"17:33:10",3
"2792","C023","11/13/2023 14:43:23","YorkRiver","MVP-TX-5","TX","5",39,21,"5/8/2024 13:05:37",2024-05-08,"13:05:37",2
